transaction_id,customer_id,transaction_amount,recovery_probability,priority_score,priority,recommended_channel,strategy,recovery_action,expected_recovery_value,reason,message,recovered,money_recovered,probability_bucket
txn_000415,cust_0716,34767.76,0.8571,0.9031,HIGH,email,aggressive_recovery,payment_reminder,29799.45,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹34,767.76 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,34767.76,80-90%
txn_000416,cust_0557,11514.94,0.5421,0.5605,MEDIUM,email,standard_recovery,checkout_reminder,6242.25,"MEDIUM priority because of low recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹11,514.94. Complete your checkout whenever you're ready.",1,11514.94,50-60%
txn_000421,cust_0343,7086.5,0.6321,0.7184,MEDIUM,whatsapp,standard_recovery,authentication_retry,4479.38,"MEDIUM priority because of moderate recovery probability, strong contactability.","Hi! Your payment of ₹7,086.50 requires another authentication attempt. Please retry the payment to complete your transaction.

Reply to this message if you need help.",0,0.0,60-70%
txn_000422,cust_0099,14421.86,0.7499,0.5142,LOW,whatsapp,low_cost_recovery,mandate_reactivation,10814.95,LOW priority because of moderate recovery probability.,"Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",1,14421.86,70-80%
txn_000423,cust_0215,40415.31,0.4483,0.6842,MEDIUM,sms,standard_recovery,retry_payment,18118.18,"MEDIUM priority because of low recovery probability, low recovery friction.","Hi! Your payment of ₹40,415.31 could not be completed. Please try the payment again using your preferred payment method.",0,0.0,<50%
txn_000424,cust_0276,19503.71,0.888,0.8648,HIGH,email,aggressive_recovery,subscription_reactivation,17319.29,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹19,503.71 needs attention. Please update your payment details to reactivate your subscription.",1,19503.71,80-90%
txn_000425,cust_0711,34553.22,0.666,0.6969,MEDIUM,sms,standard_recovery,payment_reminder,23012.44,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Hi! We noticed that your payment of ₹34,553.22 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",0,0.0,60-70%
txn_000428,cust_0228,24183.14,0.8807,0.9135,HIGH,whatsapp,aggressive_recovery,subscription_reactivation,21298.09,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹24,183.14 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,24183.14,80-90%
txn_000429,cust_0077,46733.66,0.8132,1.0114,HIGH,sms,aggressive_recovery,subscription_reactivation,38003.81,"HIGH priority because of high recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! Your subscription payment of ₹46,733.66 needs attention. Please update your payment details to reactivate your subscription.",1,46733.66,80-90%
txn_000430,cust_0152,19259.91,0.6108,0.7146,MEDIUM,email,standard_recovery,checkout_reminder,11763.95,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹19,259.91. Complete your checkout whenever you're ready.",1,19259.91,60-70%
txn_000432,cust_0313,32202.87,0.5618,0.7157,MEDIUM,email,standard_recovery,checkout_reminder,18091.57,"MEDIUM priority because of low recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹32,202.87. Complete your checkout whenever you're ready.",1,32202.87,50-60%
txn_000433,cust_0361,40149.71,0.7983,0.9263,HIGH,email,assisted_recovery,checkout_reminder,32051.51,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹40,149.71. Complete your checkout whenever you're ready.",0,0.0,70-80%
txn_000434,cust_0642,17436.2,0.8272,0.9122,HIGH,whatsapp,aggressive_recovery,retry_payment,14423.22,"HIGH priority because of high recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! Your payment of ₹17,436.20 could not be completed. Please try the payment again using your preferred payment method.

Reply to this message if you need help.",1,17436.2,80-90%
txn_000435,cust_0664,42965.85,0.7938,0.8972,HIGH,whatsapp,assisted_recovery,checkout_reminder,34106.29,"HIGH priority because of moderate recovery probability, high customer reliability, low recovery friction.","Hi! You were almost done with your purchase of ₹42,965.85. Complete your checkout whenever you're ready.

Reply to this message if you need help.",0,0.0,70-80%
txn_000437,cust_0172,24293.09,0.9165,0.9881,HIGH,sms,aggressive_recovery,mandate_reactivation,22264.62,"HIGH priority because of high recovery probability, high customer reliability, strong contactability, low recovery friction.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,1,24293.09,90-100%
txn_000439,cust_0650,15630.39,0.7043,0.7787,HIGH,whatsapp,assisted_recovery,checkout_reminder,11008.48,"HIGH priority because of moderate recovery probability, high customer reliability, low recovery friction.","Hi! You were almost done with your purchase of ₹15,630.39. Complete your checkout whenever you're ready.

Reply to this message if you need help.",1,15630.39,70-80%
txn_000440,cust_0299,15774.51,0.823,0.8231,HIGH,sms,aggressive_recovery,authentication_retry,12982.42,"HIGH priority because of high recovery probability, strong contactability.","Hi! Your payment of ₹15,774.51 requires another authentication attempt. Please retry the payment to complete your transaction.",1,15774.51,80-90%
txn_000443,cust_0585,5377.18,0.8009,0.7644,HIGH,email,aggressive_recovery,subscription_reactivation,4306.58,"HIGH priority because of high recovery probability, strong contactability.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹5,377.18 needs attention. Please update your payment details to reactivate your subscription.",1,5377.18,80-90%
txn_000444,cust_0685,13268.32,0.875,0.87,HIGH,sms,aggressive_recovery,payment_recovery,11609.78,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! We noticed an issue with your payment of ₹13,268.32. Please review your payment and try again.",1,13268.32,80-90%
txn_000445,cust_0257,29709.9,0.8606,0.9649,HIGH,sms,aggressive_recovery,mandate_reactivation,25568.34,"HIGH priority because of high recovery probability, high customer reliability, strong contactability, low recovery friction.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,1,29709.9,80-90%
txn_000450,cust_0560,9736.18,0.8294,0.7641,HIGH,email,aggressive_recovery,payment_reminder,8075.19,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹9,736.18 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,9736.18,80-90%
txn_000452,cust_0561,24475.9,0.8803,0.8647,HIGH,email,aggressive_recovery,mandate_reactivation,21546.13,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,24475.9,80-90%
txn_000454,cust_0772,9619.11,0.8233,0.8253,HIGH,whatsapp,aggressive_recovery,mandate_reactivation,7919.41,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",1,9619.11,80-90%
txn_000459,cust_0257,29336.88,0.7591,0.8244,HIGH,whatsapp,assisted_recovery,subscription_reactivation,22269.63,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹29,336.88 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,29336.88,70-80%
txn_000460,cust_0786,19640.75,0.812,0.8472,HIGH,whatsapp,aggressive_recovery,subscription_reactivation,15948.29,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹19,640.75 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,19640.75,80-90%
txn_000462,cust_0142,43592.41,0.7265,0.9382,HIGH,whatsapp,assisted_recovery,checkout_reminder,31669.89,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! You were almost done with your purchase of ₹43,592.41. Complete your checkout whenever you're ready.

Reply to this message if you need help.",1,43592.41,70-80%
txn_000463,cust_0564,1198.29,0.7281,0.7477,MEDIUM,sms,standard_recovery,payment_reminder,872.47,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! We noticed that your payment of ₹1,198.29 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,1198.29,70-80%
txn_000467,cust_0745,39494.22,0.8876,1.0339,HIGH,email,aggressive_recovery,payment_reminder,35055.07,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹39,494.22 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,39494.22,80-90%
